name,genres,popularity
Cay,['underground grunge'],7
Valentiine,['grunge revival'],7
The Seafoams,['grunge revival'],5
Prime STH,['grunge pop'],7
Simmer,['grungegaze'],5
Bonehead,['grunge pop'],6
Flowerhead,['underground grunge'],3
Daddy Hate Box,['underground grunge'],4
Spore,"['boston rock', 'underground grunge']",4
Fivespeed,['grunge pop'],3
April's Motel Room,['underground grunge'],4
Honeymoon,['grungegaze'],3
The Vanished,['grunge pop'],4
The Color Red,['grunge pop'],3
The Rockfords,['grunge'],4
Honestly,['grunge pop'],3
Reveries,"['american shoegaze', 'grungegaze']",3
Crease,['grunge pop'],3
Voodoo Gearshift,['underground grunge'],4
Sprinkler,['underground grunge'],4
Big City Rock,['grunge pop'],2
Small,['underground grunge'],3
Girl Trouble,['grunge'],4
Crimeny,['underground grunge'],4
Before Braille,['grunge pop'],2
Pay The Girl,['grunge pop'],4
Big 10-4,['grunge pop'],2
Seven Channels,['grunge pop'],4
Deep Red,"['grungegaze', 'texasgaze']",4
Stick,['underground grunge'],2
Sharp Nine,['underground grunge'],4
Silvercrush,['grunge pop'],3
Dharma Bums,['underground grunge'],3
Sloth,['grunge pop'],3
Timelost,['grungegaze'],3
Underwhelmed,"['grunge pop', 'hard alternative', 'modern uplift']",3
Animal Bag,['underground grunge'],4
Mad Sneaks,['grunge brasileiro'],11
Bored,"['australian alternative rock', 'underground grunge']",10
Shattered Blooms,['grunge revival'],10
Dx Aneurysm,['grunge revival'],10
La Cruda,['grunge argentina'],11
Unfortunate Sons,['grunge revival'],8
Radio Front,['grunge brasileiro'],8
Deb and The Mentals,"['brazilian rock', 'grunge brasileiro']",5
Jack Endino,['underground grunge'],5
Nape,['grunge revival'],5
Sunstinger,"['grungegaze', 'scottish indie rock', 'scottish shoegaze']",6
Cazacuervos,['grunge argentina'],5
Zuckerbaby,['grunge pop'],5
Echo 7,['grunge pop'],1
Jhon Mutante,['grunge argentina'],0
Smoke & Mirrors,['grunge revival'],0
Dotzd,['grungegaze'],1
Jonestown,['underground grunge'],0
Nasty Bomb,['grunge argentina'],1
Slumgudgeon,['underground grunge'],0
Svelt,['underground grunge'],1
Spiritual Rebel,['grunge argentina'],1
Raw Plastic,"['grungegaze', 'polish shoegaze']",3
Nebulosa,"['grunge brasileiro', 'rock nacional feminino']",0
Sinister Six,['underground grunge'],0
Icky Joey,['underground grunge'],1
2crazyband,"['grunge brasileiro', 'rock sergipano']",0
Shoe Shine Six,"['grungegaze', 'russian shoegaze']",0
Rattle Cloud,"['grunge pop', 'modern uplift']",0
Deadman Dance,['grunge brasileiro'],0
Drunk Tank,['underground grunge'],0
Sanskrit,['grunge revival'],0
Separable,['grungegaze'],3
Motherweiser,['grunge argentina'],0
LuvBugs,"['brazilian lo-fi rock', 'grunge brasileiro', 'shoegaze brasileiro']",1
Sadartha,['grunge revival'],0
Jacken Lacar,['grunge argentina'],2
Smoking Rats,['grunge brasileiro'],0
Furia,['grunge argentina'],0
Made in Rock,['grunge brasileiro'],0
Hullabaloo,['underground grunge'],1
Mostarda Preta,['grunge brasileiro'],0
Shiny Beast,['underground grunge'],0
Noisetape,"['grunge brasileiro', 'rock nacional feminino']",0
Time Travel Ban,['grungegaze'],0
Gargoyl,['grunge revival'],2
Mesh StL,['grunge pop'],1
YOKOY,['grunge argentina'],1
Das Damen,['underground grunge'],3
Río Místico,['grunge argentina'],0
Chemistry Set,['underground grunge'],1
Flowerland,['underground grunge'],0
Mike Garrigan,"['grunge pop', 'modern uplift']",2
OMELET,['grunge argentina'],4
Strange Celebrity,['grunge pop'],1
Radford,['grunge pop'],1
Loveslug,['underground grunge'],0
El Triangulo,"['argentine metal', 'grunge argentina']",0
Pajaro Negro,['grunge argentina'],0
Big Brown House,['underground grunge'],0
Dirt Nap,['grunge revival'],0
Cuarto Morbo,['grunge argentina'],0
Satisfire,['grunge brasileiro'],0
Willard,['underground grunge'],2
Helltrout,['underground grunge'],0
The Thrown Ups,['underground grunge'],2
Vapor,['grunge brasileiro'],0
Horses Without Makeup,['grunge revival'],0
Hog Molly,['underground grunge'],2
CrowHead Music,['grunge brasileiro'],0
Respect Your Mom,['grunge revival'],2
The Mercy House,['grunge revival'],0
Forgodsake,['underground grunge'],0
Paranoid Pictures,['grunge revival'],0
Casino Garden,"['german shoegaze', 'grungegaze']",4
Forte Norte,"['brazilian post-hardcore', 'brazilian rock', 'grunge brasileiro', 'rock alternativo brasileiro']",3
Free Recovery,['grunge revival'],0
Atomic 61,['underground grunge'],0
Plan Secreto,['grunge argentina'],0
Langluá,['grunge argentina'],0
Distorch,['grunge brasileiro'],1
KHAN,['grunge argentina'],2
Basilios,"['grunge brasileiro', 'rock abc paulista']",1
Appearance,['grunge pop'],0
Minaxi,"['grungegaze', 'new york shoegaze']",3
GLUM,['grunge revival'],1
21 Gramos,['grunge argentina'],1
Alien Boys,['underground grunge'],0
SadBoots,"['grunge brasileiro', 'rock mineiro']",0
Jess Coram,['grunge revival'],0
Crackerbash,"['grunge', 'underground grunge']",1
Send No Flowers,['underground grunge'],4
Cuarto de Fondo,['grunge argentina'],0
Flannel,['grunge argentina'],0
2fuzz,"['grunge brasileiro', 'rock cearense']",3
Turfboy,['grunge revival'],1
Recreator,['grunge revival'],2
Bay of Pigs,['underground grunge'],0
Gutterflower,['grunge revival'],0
Hollow Vandals,"['grunge revival', 'warrington indie']",1
Corduroy,"['grungegaze', 'nordic shoegaze']",2
Final Coil,['grunge revival'],3
The Meantime,['grunge revival'],0
RAW,['grunge brasileiro'],0
Senzu,['grunge argentina'],0
Demian Leví,['grunge argentina'],1
Sun Carriage,['underground grunge'],0
Joe Hedges,['grunge pop'],1
Un Sueño Kamikaze,['grunge argentina'],0
Grisly Fiction,['underground grunge'],0
War Baby,"['grunge revival', 'vancouver punk']",2
Thin Men,['underground grunge'],0
Tape Shapes,['grunge revival'],0
Teen Angels,['underground grunge'],1
Dry,"['brazilian stoner rock', 'grunge brasileiro', 'rock goiano']",1
Bloodloss,['underground grunge'],2
Andes,['grunge brasileiro'],0
All Taken,['grunge revival'],0
Tomie Swan,['grunge brasileiro'],3
Tipo Idiota,['grunge argentina'],0
Vir GO,"['grunge brasileiro', 'rock nacional feminino']",0
Mr. Epp and the Calculations,['underground grunge'],0
IDjiT,['grunge revival'],2
Gusanos De Marte,['grunge argentina'],0
Still Rain,['underground grunge'],1
Just Like Heaven,"['alabama hardcore', 'grungegaze']",2
Deadspot,['underground grunge'],0
Sangre Activa,['grunge argentina'],2
Echo Jet,['grunge pop'],1
Zipgun,['underground grunge'],0
Speedball,['grunge argentina'],0
Crunchbird,['underground grunge'],0
Lado D,['grunge argentina'],1
Saliva Tree,['underground grunge'],0
Dirtclodfight,['underground grunge'],0
Big Trouble House,['underground grunge'],0
Sleepfire,['grunge revival'],1
Nudz,['grunge brasileiro'],0
The Purdins,['underground grunge'],0
Evan Schoenfeld,['underground grunge'],0
Blesterbol,['grunge argentina'],0
Still Rain,['underground grunge'],1
Plan Secreto,['grunge argentina'],0
OMELET,['grunge argentina'],4
Where It Sleeps,['grungegaze'],0
Teen Angels,['underground grunge'],1
Álister,['grunge brasileiro'],0
Oime,['grunge argentina'],0
Dry,"['brazilian stoner rock', 'grunge brasileiro', 'rock goiano']",1
Beerjuice,['grunge brasileiro'],0
Devilhead,['underground grunge'],1
Frogslake,['grunge brasileiro'],1
Room Nine,['underground grunge'],0
Inedia,['grunge revival'],3
Respect Your Mom,['grunge revival'],2
Porn Orchard,['underground grunge'],0
Andes,['grunge brasileiro'],0
RAW,['grunge brasileiro'],0
Limbo,['grunge argentina'],0
Alunacy,"['grunge argentina', 'indie cordoba']",0
Sow Belly,['underground grunge'],0
Face Cream,"['argentine alternative rock', 'grunge argentina']",3
God And Texas,['underground grunge'],0
Shine,['grungegaze'],2
Argos Boa,['grunge argentina'],0
Outcrowd,['underground grunge'],0
Sinister Six,['underground grunge'],0
Lollygadget,['underground grunge'],0
Chicken Scratch,['underground grunge'],0
EnferMa,['grunge argentina'],0
Gusanos De Marte,['grunge argentina'],0
Summer Psychosis,['grunge revival'],0
Sleepfire,['grunge revival'],1
Just Like Heaven,"['alabama hardcore', 'grungegaze']",2
Eleven Pictures,['underground grunge'],2
Mad Chicken,['grunge brasileiro'],2
Walleater,"['grunge revival', 'grungegaze']",2
Melo45,['grunge argentina'],2
Pajaro Negro,['grunge argentina'],0
Demian Leví,['grunge argentina'],1
Lava Dórr,['grunge brasileiro'],0
The Derelicts,['underground grunge'],1
Imperfection,['grunge brasileiro'],1
Los Astros Mienten,['grunge argentina'],0
Tape Shapes,['grunge revival'],0
Las Ruinas de Santo Espiritu,['grunge argentina'],0
Pop Sickle,['underground grunge'],1
Tensionautas,['grunge argentina'],0
Castillo,['grunge argentina'],0
Nuclear Moms,['grunge revival'],2
Lonely Moans,['underground grunge'],1
Fairday,"['grunge pop', 'modern uplift']",0
Soro,['grunge brasileiro'],4
Stumpy Joe,['underground grunge'],1
Shopvac,['grungegaze'],0
Domestic Junkies,['grunge brasileiro'],0
The Whirlees,['underground grunge'],1
Danger Bunny,['underground grunge'],0
King Snake Roost,['underground grunge'],0
Deadman Dance,['grunge brasileiro'],0
Shiny Beast,['underground grunge'],0
Chemistry Set,['underground grunge'],1
Vertigo,['underground grunge'],1
Big Brown House,['underground grunge'],0
Cuarto Morbo,['grunge argentina'],0
Pandora´s Bliss,['grunge revival'],4
Deadspot,['underground grunge'],0
The Violet Stones,['grunge revival'],2
Distorch,['grunge brasileiro'],1
LuvBugs,"['brazilian lo-fi rock', 'grunge brasileiro', 'shoegaze brasileiro']",1
Wonderpub,['grunge argentina'],0
Mike Garrigan,"['grunge pop', 'modern uplift']",2
Loveslug,['underground grunge'],0
Strange Celebrity,['grunge pop'],1
Uncomely,['grunge revival'],0
Joe Hedges,['grunge pop'],1
INVITRO,['grunge argentina'],0
Inner Kings,['grunge brasileiro'],0
Mark Kano,['grunge pop'],1
I-94,"['grunge pop', 'modern uplift']",3
Tierra Tribal,['grunge argentina'],1
War Baby,"['grunge revival', 'vancouver punk']",2
Mudrive,['grunge revival'],0
Capping Day,['underground grunge'],0
Authora,['grunge brasileiro'],0
My Eye,['underground grunge'],0
Dirtclodfight,['underground grunge'],0
Stellabella,['grunge brasileiro'],2
pata,"['grunge brasileiro', 'rock mineiro']",0
Levianos,['grunge brasileiro'],0
Pure Joy,['underground grunge'],1
Bloodloss,['underground grunge'],2
Stripminers,['underground grunge'],0
All Taken,['grunge revival'],0
Vir GO,"['grunge brasileiro', 'rock nacional feminino']",0
Tomie Swan,['grunge brasileiro'],3
Paradox,"['cork indie', 'grunge revival']",0
My Name,['underground grunge'],1
Conto Dayoko,['grunge brasileiro'],0
Icky Joey,['underground grunge'],1
IDjiT,['grunge revival'],2
Paper Street Saints,['grunge pop'],3
Gardener,['underground grunge'],4
Solarist,['grunge revival'],0
One Second 2 Late,['grunge pop'],2
Crunchbird,['underground grunge'],0
Ñudrop,['grunge argentina'],0
Dirt Fishermen,['underground grunge'],1
Dos Pilas,['underground grunge'],1
Big Trouble House,['underground grunge'],0
Croxoma,['grunge argentina'],0
Cable35,['grunge revival'],3
Greatness In Tragedy,['grunge pop'],1
Bril,['grunge pop'],0
Cidade Muda,['grunge brasileiro'],0
Tipo Idiota,['grunge argentina'],0
Milk Money,['grunge revival'],0
Los Yacu Bien Palanca,['grunge argentina'],0
Dropline,['grunge pop'],3
EXPLOTA MARTE,['grunge argentina'],0
