name,genres,popularity
American Authors,"['modern rock', 'pop rock']",65
Atlus,['modern country pop'],61
Hayley Williams,['art pop'],65
Jay Park,"['k-pop', 'k-rap', 'korean r&b']",67
Vincent Mason,['modern country pop'],60
Plain White T's,"['modern rock', 'neo mellow', 'neon pop punk', 'pop punk', 'pop rock']",64
Young Stoner Life,['pop rap'],63
Natalie Jane,['singer-songwriter pop'],65
MAGIC!,"['pop', 'reggae fusion']",69
Kacy Hill,"['la pop', 'modern alternative pop']",64
KYLE,"['deep underground hip hop', 'indie pop rap', 'meme rap', 'pop rap', 'viral trap']",62
Faith Evans,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",67
P1Harmony,"['k-pop', 'k-pop boy group']",66
The Oh Hellos,"['folk-pop', 'pov: indie', 'san marcos tx indie', 'stomp and holler']",63
ヨルシカ,['j-pop'],74
Pecos & the Rooftops,"['modern country pop', 'red dirt']",59
Toro y Moi,"['chillwave', 'hypnagogic pop', 'indie soul', 'indietronica']",63
Sheck Wes,"['pop rap', 'rap', 'trap']",63
Carlos Rivera,"['latin arena pop', 'latin pop', 'mexican pop', 'musica tlaxcalteca']",73
Louis The Child,"['edm', 'electropop', 'indie poptimism', 'vapor soul', 'vapor twitch']",61
Jaani,"['desi pop', 'punjabi pop']",76
Hoodie Allen,['indie pop rap'],62
Franco De Vita,"['latin arena pop', 'latin pop']",71
Luísa Sonza,"['funk carioca', 'pop nacional']",77
Cheat Codes,"['edm', 'pop', 'pop dance']",67
Kungs,"['edm', 'pop dance', 'uk dance']",71
EXO,"['k-pop', 'k-pop boy group']",70
Brando,"['dance pop', 'pop dance', 'uk dance']",66
Dhruv,['nyc pop'],70
Maiara & Maraisa,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",77
Ashley Cooke,"['contemporary country', 'country pop', 'modern country pop']",61
Olivia O'Brien,"['alt z', 'pop']",66
Austin Williams,['modern country pop'],60
Sir Chloe,"['indie pop', 'pov: indie']",63
Penelope Scott,"['alt z', 'modern indie pop', 'pov: indie']",62
Dimitri Vegas,"['belgian edm', 'pop dance']",72
Conner Smith,['modern country pop'],60
Seeb,['pop dance'],68
JAWNY,"['bedroom pop', 'pov: indie']",65
Chayce Beckham,['modern country pop'],62
Soft Cell,"['new romantic', 'new wave', 'new wave pop', 'synthpop']",66
Jamiroquai,['dance pop'],69
Bobby V.,"['contemporary r&b', 'dirty south rap', 'hip pop', 'r&b', 'southern hip hop', 'urban contemporary']",63
Regard,"['pop dance', 'pop edm', 'slap house', 'uk dance']",69
ANNA,"['italian hip hop', 'italian pop']",77
Grey,['pop edm'],65
BINI,"['opm', 'p-pop', 'pinoy idol pop']",76
Belinda,"['latin arena pop', 'latin pop', 'mexican pop']",72
Carole King,"['brill building pop', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']",64
BENEE,"['alt z', 'nz pop']",65
The Foundations,['bubblegum pop'],64
Of Mice & Men,"['alternative metal', 'melodic metalcore', 'metalcore', 'pop punk', 'post-grunge']",62
Blind Melon,"['alternative metal', 'alternative rock', 'grunge', 'pop rock', 'rock']",62
Kyle Hume,['singer-songwriter pop'],62
RADWIMPS,"['j-pop', 'j-rock', 'visual kei']",74
JIN,['k-pop'],73
Lily Allen,"['dance pop', 'electropop', 'neo mellow']",68
Black Veil Brides,"['alternative metal', 'pop punk']",63
Kodaline,"['irish pop', 'modern rock', 'neo mellow']",69
Rudimental,"['pop dance', 'uk dance', 'uk funky']",72
DAY6,"['k-pop', 'k-pop boy group']",71
The Story So Far,"['alternative emo', 'emo', 'pop punk']",61
Sophie Ellis-Bextor,"['dance pop', 'europop', 'new wave pop']",69
Arcade Fire,"['alternative rock', 'baroque pop', 'canadian indie', 'canadian indie rock', 'chamber pop', 'indie rock', 'indietronica', 'modern rock', 'permanent wave', 'quebec indie', 'rock']",65
Indila,['french pop'],72
AWOLNATION,"['la indie', 'modern alternative rock', 'modern rock', 'rock', 'stomp pop']",63
Sonny Fodera,"['house', 'pop dance', 'uk dance']",70
Simple Minds,"['album rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'scottish new wave', 'soft rock']",68
Memphis May Fire,"['melodic metalcore', 'metalcore', 'pop punk']",63
Julio Iglesias,['latin pop'],71
KC & The Sunshine Band,"['disco', 'mellow gold', 'new wave pop', 'soft rock', 'soul']",65
Glen Campbell,"['adult standards', 'arkansas country', 'classic country pop', 'folk rock', 'mellow gold', 'nashville sound', 'singer-songwriter', 'soft rock']",62
Semicenk,['turkish pop'],77
Laura Pausini,"['europop', 'italian adult pop', 'latin arena pop', 'mexican pop']",73
Chris Webby,['indie pop rap'],61
The Sundays,"['dream pop', 'lilith']",61
August Alsina,"['pop r&b', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",62
AYLIVA,['german pop'],77
Iyaz,"['dance pop', 'pop rap', 'post-teen pop']",68
Maisie Peters,"['alt z', 'uk pop']",64
Pedro Capó,"['latin pop', 'puerto rican pop']",69
Victony,"['afrobeats', 'nigerian pop']",71
Teyana Taylor,"['alternative r&b', 'hip pop', 'r&b', 'urban contemporary']",62
Kizz Daniel,"['afrobeats', 'afropop', 'azontobeats', 'nigerian pop']",71
BAEKHYUN,['k-pop'],68
K.Flay,"['escape room', 'hip pop', 'modern alternative rock']",64
The La Planta,['cumbia pop'],74
Cristian Castro,"['latin arena pop', 'latin pop']",72
Rahat Fateh Ali Khan,"['classic pakistani pop', 'filmi', 'modern bollywood', 'qawwali', 'sufi']",75
Starship,"['album rock', 'classic rock', 'mellow gold', 'new romantic', 'new wave pop', 'soft rock', 'synthpop']",67
Big Time Rush,"['boy band', 'pop', 'post-teen pop']",65
We Came As Romans,"['christian rock', 'melodic metalcore', 'metalcore', 'pop punk', 'trancecore']",62
Robyn,"['dance pop', 'electropop', 'neo-synthpop', 'scandipop', 'swedish electropop', 'swedish pop']",65
Ace of Base,"['eurodance', 'europop', 'new wave pop']",69
Ella Eyre,"['dance pop', 'talent show', 'uk dance', 'uk pop']",68
Why Don't We,"['boy band', 'pop']",67
Stromae,"['belgian pop', 'g-house']",72
MNEK,"['house', 'pop dance', 'uk contemporary r&b', 'uk dance', 'uk pop']",69
FKA twigs,"['afrofuturism', 'alternative r&b', 'art pop', 'escape room', 'experimental r&b', 'trip hop']",65
Corinne Bailey Rae,"['british soul', 'neo soul', 'pop soul', 'soul']",65
Sigala,"['dance pop', 'edm', 'pop dance', 'uk dance']",68
Mahalini,['indonesian pop'],77
Jaymes Young,['indie poptimism'],68
Caroline Polachek,"['art pop', 'escape room', 'indie pop', 'indietronica']",63
NAYEON,['k-pop'],68
Seafret,['folk-pop'],69
Panchiko,"['diy emo', 'dream pop', 'zoomergaze']",61
Eric Bellinger,"['pop r&b', 'r&b']",63
Mackenzy Mackay,['singer-songwriter pop'],65
JACKBOYS,['pop rap'],66
Oliver Heldens,"['dutch house', 'edm', 'electro house', 'future house', 'house', 'pop dance', 'progressive electro house', 'progressive house']",69
Boza,"['panamanian pop', 'reggaeton', 'urbano latino']",71
Jack Stauber,"['hypnagogic pop', 'pittsburgh indie', 'pov: indie']",62
The Monkees,"['album rock', 'beatlesque', 'bubblegum pop', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'rock-and-roll', 'singer-songwriter', 'soft rock', 'sunshine pop']",64
Griff,"['alt z', 'uk pop']",65
Aitana,"['latin talent show', 'latin viral pop', 'spanish pop']",74
Pet Shop Boys,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']",69
Werenoi,"['french hip hop', 'pop urbaine']",77
ONE OK ROCK,"['j-pop', 'j-rock']",73
RIIZE,['5th gen k-pop'],70
Vaundy,"['j-pop', 'japanese soul']",73
Nothing But Thieves,"['alternative pop rock', 'modern alternative rock', 'modern rock']",68
Jet,"['garage rock', 'modern rock', 'pop rock']",65
Rob Thomas,"['neo mellow', 'pop rock', 'post-grunge']",62
Mayday Parade,"['neon pop punk', 'pop emo', 'pop punk']",61
Elvis Crespo,"['latin pop', 'salsa', 'tropical']",66
Mel McDaniel,"['classic country pop', 'classic oklahoma country', 'country']",59
Hannah Montana,"['pop', 'post-teen pop']",64
Channel Tres,"['escape room', 'indie soul', 'la pop']",64
Sammie,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",62
JP Saxe,"['alt z', 'canadian contemporary r&b', 'singer-songwriter pop']",66
ZEROBASEONE,['5th gen k-pop'],69
Underoath,"['christian metal', 'christian metalcore', 'melodic metalcore', 'metalcore', 'pop punk', 'post-hardcore', 'screamo', 'tampa indie']",60
Tamia,"['canadian pop', 'contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",63
Hindia,['indonesian pop'],76
Gavin DeGraw,"['neo mellow', 'pop rock']",62
Ben Rector,"['acoustic pop', 'indiecoustica', 'lds youth', 'neo mellow', 'piano rock']",59
The Home Team,['pop punk'],59
back number,"['j-pop', 'j-rock']",76
Bruno Major,['singer-songwriter pop'],67
Anuv Jain,"['desi pop', 'hindi indie', 'indian indie', 'indian singer-songwriter']",75
Fonseca,"['colombian pop', 'latin pop']",70
FAST BOY,"['hypertechno', 'pop dance']",69
Pavement,"['alternative rock', 'chamber pop', 'indie rock', 'lo-fi', 'shoegaze', 'slacker rock']",61
Regina Spektor,"['indie pop', 'lilith', 'piano rock']",63
LiSA,"['anime', 'anime rock', 'j-pixie', 'j-pop']",68
Arizona Zervas,"['indie pop rap', 'pop rap', 'rhode island rap']",63
cassö,"['hypertechno', 'pop dance']",70
Robin Thicke,"['dance pop', 'neo soul', 'pop rap', 'r&b', 'urban contemporary']",64
BIBI,"['k-pop', 'korean r&b']",66
Morray,['pop rap'],60
Barenaked Ladies,"['canadian pop', 'canadian rock', 'pop rock', 'post-grunge']",60
SAULT,"['alternative r&b', 'indie soul', 'pop soul']",66
Wheatus,['pop rock'],64
Lane 8,"['gauze pop', 'melodic house', 'progressive house']",62
MK,"['house', 'pop dance']",68
Arash,['persian pop'],71
Thalia,"['latin pop', 'mexican pop']",70
Lil Pump,"['emo rap', 'miami hip hop', 'pop rap', 'rap', 'trap']",65
Everclear,"['alternative metal', 'alternative rock', 'nu metal', 'permanent wave', 'pop rock', 'post-grunge']",59
Salt-N-Pepa,"['girl group', 'golden age hip hop', 'hip hop', 'hip pop', 'old school hip hop', 'queens hip hop']",62
Queen Naija,"['pop r&b', 'r&b']",60
Jessica Pratt,"['ambient folk', 'art pop', 'freak folk']",62
Bnxn,"['afrobeats', 'nigerian pop']",71
Belanova,"['latin arena pop', 'latin pop', 'mexican pop']",70
Lil Dicky,"['comedy rap', 'indie pop rap', 'pop rap']",61
Edward Maya,"['romanian house', 'romanian pop']",69
BOYS LIKE GIRLS,"['neon pop punk', 'pop punk']",62
Grouper,"['ambient', 'ambient pop', 'art pop', 'dream pop', 'drone', 'electra', 'experimental ambient', 'experimental pop', 'modern dream pop', 'spectra']",63
Chinmayi,"['filmi', 'marathi pop']",74
Dillon Francis,"['brostep', 'edm', 'electro house', 'moombahton', 'pop dance', 'progressive electro house', 'slap house']",62
Neck Deep,"['pop punk', 'uk pop punk']",66
Madison Ryann Ward,['pop soul'],61
We The Kings,"['neon pop punk', 'piano rock', 'pop punk']",61
Mau y Ricky,"['latin pop', 'pop venezolano', 'reggaeton', 'urbano latino']",69
Loco,"['k-pop', 'k-rap', 'korean r&b']",68
Emmanuel,"['latin pop', 'mexican pop', 'ranchera']",70
CHVRCHES,"['indietronica', 'metropopolis', 'neo-synthpop', 'shimmer pop']",63
Don Williams,"['classic country pop', 'country']",62
DDG,"['pop rap', 'trap']",61
Café Tacvba,"['latin alternative', 'latin pop', 'latin rock', 'mexican rock', 'rock en espanol']",69
Miguel Bosé,"['latin pop', 'mexican pop']",71
BETWEEN FRIENDS,"['indie pop', 'la pop', 'pov: indie']",60
Dadju,"['french hip hop', 'pop urbaine', 'r&b francais']",74
Brand New,"['emo', 'pop punk', 'post-hardcore', 'screamo']",58
Toni Braxton,"['contemporary r&b', 'dance pop', 'r&b', 'urban contemporary']",65
Lawrence,"['nyc pop', 'retro soul']",60
KSI,"['social media pop', 'uk hip hop']",66
Larry Fleet,['modern country pop'],59
Cedric Gervais,"['dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']",66
Kiki Dee,['classic uk pop'],65
B Praak,"['desi pop', 'filmi', 'punjabi pop']",74
José González,"['chamber pop', 'gothenburg indie', 'indie folk', 'stomp and holler', 'swedish indie folk', 'swedish indie pop', 'swedish singer-songwriter']",67
Movements,"['alternative emo', 'dreamo', 'emo', 'midwest emo', 'pop punk', 'socal pop punk']",59
Alexander Stewart,['singer-songwriter pop'],64
Manuel Medrano,['colombian pop'],72
Guilherme & Benuto,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",75
Tayc,"['pop urbaine', 'r&b francais']",74
Portishead,"['alternative rock', 'art pop', 'dark pop', 'electronica', 'laboratorio', 'trip hop']",65
The Wanted,"['boy band', 'dance pop', 'pop', 'post-teen pop']",65
Phillip Phillips,"['folk-pop', 'neo mellow', 'pop rock']",61
Benny Benassi,"['dutch house', 'edm', 'electro house', 'pop dance']",67
Hopsin,"['conscious hip hop', 'indie pop rap']",60
Omarion,"['dance pop', 'hip pop', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",62
Ruel,"['alt z', 'australian alternative pop', 'singer-songwriter pop']",63
David Morris,['modern country pop'],58
INNA,"['dance pop', 'romanian house', 'romanian pop']",72
Live,"['grunge', 'pop rock', 'post-grunge']",62
Tom Misch,"['indie soul', 'jazz pop']",67
Tulus,"['indonesian jazz', 'indonesian pop', 'indonesian singer-songwriter']",76
NOFX,"['punk', 'skate punk', 'socal pop punk']",63
Riton,"['house', 'pop dance', 'uk dance']",67
Andrew Gold,['underground power pop'],60
King Gnu,['j-pop'],71
Waterparks,"['neon pop punk', 'pixie', 'pop punk', 'pov: indie', 'texas pop punk']",59
Greeicy,"['colombian pop', 'latin pop', 'r&b en espanol', 'reggaeton', 'reggaeton colombiano', 'urbano latino']",70
NOTD,"['alt z', 'electropop', 'pop dance', 'pop edm']",62
Gazo,"['drill francais', 'french hip hop', 'pop urbaine', 'r&b francais', 'rap francais']",75
Jarabe De Palo,"['latin alternative', 'latin rock', 'rock en espanol', 'spanish pop', 'spanish rock']",71
EDEN,['indie poptimism'],61
Searows,"['indie pop', 'modern indie folk']",60
Guè,"['italian hip hop', 'italian pop']",76
Vince Guaraldi,"['jazz piano', 'space age pop']",57
Austin Snell,['modern country pop'],58
Aya Nakamura,"['basshall', 'pop urbaine', 'r&b francais']",73
Björn Skifs,['classic swedish pop'],62
Jerry Rivera,"['latin pop', 'puerto rican pop', 'salsa', 'salsa puertorriquena', 'tropical']",68
