name,genres,popularity
Faul & Wad,['tropical house'],56
Angrybaby,['stutter house'],48
Firebeatz,"['dutch edm', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']",53
Nico de Andrea,['melodic house'],55
Blaze U,"['future house', 'slap house']",57
Felix Cartal,"['canadian electronic', 'electro house', 'pop dance', 'pop edm']",49
Cosmic Gate,"['german techno', 'german trance', 'progressive house', 'progressive trance', 'trance']",54
Amtrac,"['melodic house', 'nu disco']",49
Kevin McKay,['tech house'],54
Myd,"['filter house', 'french indie pop', 'french indietronica', 'new french touch']",53
Sigma,"['dancefloor dnb', 'house', 'pop dance', 'uk dance']",58
EMBRZ,"['melodic house', 'vapor soul']",47
Feed Me,"['brostep', 'complextro', 'edm', 'electro house', 'filthstep']",48
Dennis Quin,"['deep groove house', 'dutch tech house']",53
CRi,"['melodic house', 'montreal indie']",51
KC Lights,"['deep groove house', 'house', 'scottish electronic', 'uk dance']",52
Piece Wise,['chill house'],55
Malaa,"['bass house', 'brostep', 'edm', 'electro house', 'electronic trap', 'house']",49
Tonic Walter,['melodic house'],54
Viva La Panda,['tropical house'],56
Bhaskar,"['brazilian bass', 'brazilian edm', 'brazilian house']",58
&friends,['melodic house'],55
De Hofnar,"['deep tropical house', 'tropical house']",55
Kerri Chandler,"['deep house', 'garage house']",53
Baltra,['lo-fi house'],52
Walker & Royce,"['bass house', 'deep disco house', 'house', 'tech house']",46
Mesto,"['dutch edm', 'future house', 'pop dance', 'progressive electro house']",50
Crystal Rock,"['hypertechno', 'slap house']",58
Tommy Trash,"['aussietronica', 'australian dance', 'dutch house', 'edm', 'electro house', 'melbourne bounce', 'pop dance', 'progressive electro house', 'progressive house']",53
Hook N Sling,"['australian dance', 'progressive electro house']",49
filous,"['deep tropical house', 'tropical house']",51
Relŭm,['chill house'],54
Yolanda Be Cool,"['australian dance', 'australian house', 'bass house']",53
Distant Matter,['stutter house'],49
Ross Quinn,['melodic house'],53
Natty Rico,['saxophone house'],55
Preditah,"['bass house', 'birmingham grime', 'grime', 'instrumental grime', 'old school bassline', 'uk garage']",52
Eran Hersh,['melodic house'],54
Lipless,['melodic house'],47
Michael Gray,"['disco house', 'vocal house']",54
James Lacey,"['chill house', 'tropical house']",56
Kölsch,"['danish electronic', 'danish techno', 'deep euro house', 'melodic techno', 'minimal techno']",55
XYSM,"['chill house', 'tropical house']",54
Coral Reef,['tropical house'],57
Agents Of Time,"['italian techno', 'melodic house']",54
Idd Aziz,['afro house'],55
Tudor,['chill house'],53
Ann Lee,"['eurodance', 'hip house', 'italo dance']",55
LVNDSCAPE,"['deep tropical house', 'pop dance', 'pop edm']",52
Zwette,['german house'],56
Jafunk,['funky house'],51
Keys N Krates,"['brostep', 'edm', 'electro house', 'electronic trap', 'livetronica']",46
Anti Up,"['bass house', 'tech house']",45
i_o,['electro house'],46
Folamour,"['jazz house', 'lo-fi house']",55
Soulwax,"['alternative dance', 'belgian electronic', 'belgian indie', 'belgian indie rock', 'belgian rock', 'electronica', 'filter house', 'ghent indie', 'mashup']",50
Crim3s,['witch house'],48
Luttrell,"['melodic house', 'progressive house']",48
Coco & Breezy,['soulful house'],46
JLV,['chill house'],51
Autoerotique,"['brostep', 'canadian electronic', 'electro house']",50
Jay Mason,['tropical house'],56
The Martinez Brothers,"['deep disco house', 'house', 'minimal tech house', 'minimal techno']",53
COLIN,['chill house'],55
ESSEL,['tech house'],51
longstoryshort,['stutter house'],46
San Pacho,['tech house'],50
OTR,['stutter house'],45
Burak Yeter,['electro house'],57
Monkey Safari,"['deep disco house', 'deep euro house', 'melodic house']",53
Danger,"['darksynth', 'filter house']",47
Nina Carr,"['chill house', 'tropical house']",53
Comet Blue,['deep tropical house'],48
maybealice,['chill house'],54
MAXI MERAKI,"['afro house', 'melodic house']",54
Nimus,['chill house'],55
Andruss,"['mexican tech house', 'tech house']",51
Ahmed Spins,['melodic house'],55
Ivan Gough,['progressive electro house'],49
Mousse T.,"['classic house', 'deep house', 'disco house', 'tribal house', 'vocal house']",56
Wankelmut,['deep euro house'],57
Keanu Silva,['future house'],56
Whigfield,"['diva house', 'eurodance', 'europop']",57
Moksi,"['bass house', 'brostep', 'dutch edm', 'electro house', 'electronic trap']",47
Tobtok,"['deep tropical house', 'uk dance']",52
Flosstradamus,"['brostep', 'edm', 'electro house', 'electronic trap', 'mashup']",44
Busiswa,"['afro soul', 'kwaito', 'south african house', 'south african pop']",50
Terekke,"['experimental ambient', 'lo-fi house', 'outsider house']",47
Amber,"['dutch pop', 'vocal house']",47
Billy Gillies,"['bouncy house', 'tech trance']",56
POURI X,['chill house'],53
Tailor,['melodic house'],49
Caiiro,"['afro house', 'south african house']",56
Marten Lou,['melodic house'],53
Go Freek,"['australian house', 'deep groove house']",46
Raaban,"['deep pop edm', 'nordic house']",55
Afro Bros,"['basshall', 'dutch hip hop', 'dutch house']",57
AALLAR,['tropical house'],55
Duck Sauce,['disco house'],52
Ilan Bluestone,"['progressive house', 'progressive trance', 'trance', 'uplifting trance']",48
soleil,['chill house'],50
Arc North,['slap house'],53
Todd Edwards,"['garage house', 'uk garage']",50
wes mills,['stutter house'],46
Au5,"['brostep', 'chillstep', 'complextro', 'dubstep', 'electro house', 'filthstep', 'gaming edm', 'melodic dubstep']",45
Roger Sanchez,"['disco house', 'diva house', 'tribal house']",54
Ascence,['chill house'],57
Myon,"['progressive house', 'progressive trance', 'uplifting trance']",44
The Biz,['electro house'],54
Ilkan Gunuc,"['turkish deep house', 'turkish edm']",56
DR. GABBA,['rally house'],46
Rocco,"['bouncy house', 'bubble trance', 'hands up']",58
Lee Foss,"['deep disco house', 'house', 'tech house']",49
Robbe,"['covertronica', 'hypertechno', 'slap house']",56
Michael Calfan,"['dutch house', 'edm', 'electro house', 'house', 'pop dance', 'progressive electro house', 'progressive house']",51
LVAN,['chill house'],53
Bolier,['deep tropical house'],51
ATRIP,['stutter house'],49
Worakls,"['deep euro house', 'deep minimal techno', 'high-tech minimal', 'minimal melodic techno', 'new french touch']",55
Eelke Kleijn,"['deep tech house', 'melodic house']",53
The Him,"['big room', 'deep tropical house', 'pop dance', 'pop edm']",47
Emanuele Esposito,['afro house'],55
Lone,"['downtempo', 'future garage', 'intelligent dance music', 'lo-fi house', 'wonky']",46
Third Party,"['dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']",51
Lenji,['tropical house'],54
Tez Cadey,['deep tropical house'],52
Giorgio Gee,['slap house'],55
PROFF,"['melodic house', 'progressive house', 'progressive trance', 'progressive trance house']",48
Vrdnyn,['rally house'],49
Maurice West,"['dutch house', 'electro house', 'progressive electro house', 'sky room']",52
Cages,['deep groove house'],46
Philip Strand,"['deep pop edm', 'tropical house']",53
Henry Fong,"['dutch house', 'electro house', 'melbourne bounce', 'progressive electro house', 'sky room']",47
Sonny Alven,"['norwegian house', 'norwegian pop']",47
Xinobi,"['melodic house', 'portuguese electronic']",52
Daniel Santoro,['tropical house'],55
C3DRIC,['tropical house'],56
Dada Life,"['big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']",48
Life's A Beach,"['chill house', 'tropical house']",50
Sparrow & Barbossa,['afro house'],53
Friends & I,"['chill house', 'tropical house']",52
Solar State,['tropical house'],54
Andrew Rayel,"['dutch house', 'edm', 'moldovan pop', 'progressive house', 'trance']",50
B'Bach,['saxophone house'],53
John Skyfield,"['chill house', 'tropical house']",54
Gianni Romano,"['afro house', 'latin house']",55
Dirty South,"['australian dance', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']",48
Durante,['melodic house'],48
Giuseppe Ottaviani,"['italian trance', 'progressive house', 'trance', 'uplifting trance']",52
DJ Goja,['slap house'],55
Turno,"['bass house', 'jump up']",54
Fritz Kalkbrenner,"['deep euro house', 'german house', 'german techno']",57
Dyro,"['dutch edm', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']",49
Koastle,['stutter house'],44
Kilian K,['slap house'],54
NASAYA,['stutter house'],46
James Hurr,['tech house'],52
Coffee Cub,['chill house'],49
MPH,"['bass house', 'bassline', 'old school bassline']",47
Dirtyphonics,"['complextro', 'electro house', 'filthstep', 'french dnb', 'gaming dubstep']",45
Ekali,"['brostep', 'canadian electronic', 'edm', 'electro house', 'electronic trap', 'future bass', 'vapor twitch']",43
Douth!,"['brazilian house', 'deboxe']",59
Paratone,['chill house'],53
PXRKX,['rally house'],50
Ultra Naté,"['diva house', 'garage house', 'vocal house']",54
Fideles,"['deep tech house', 'italian tech house', 'melodic house']",54
Kid On The Block,"['chill house', 'tropical house']",54
Rui Da Silva,"['classic house', 'portuguese electronic']",52
THEMBA,['afro house'],53
Polycat,"['greek house', 't-pop', 'thai indie pop', 'thai indie rock']",58
BT,"['progressive house', 'progressive trance', 'trance']",47
Sick Individuals,"['big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']",50
Marshall Jefferson,"['acid house', 'chicago house', 'classic house']",52
Patrick Lite,"['chill house', 'tropical house']",53
MaWhoo,['bolobedu house'],58
Fabich,['uk house'],48
Tiga,"['alternative dance', 'canadian electronic', 'dance-punk', 'electroclash', 'electronica', 'filter house', 'microhouse', 'minimal techno', 'new rave']",50
Franky Wah,"['melodic house', 'uk dance', 'uk house']",51
Afro Medusa,"['classic house', 'disco house', 'latin house', 'vocal house']",53
Aexcit,"['german dance', 'tropical house']",52
John De Sohn,"['pop dance', 'swedish tropical house']",51
SNBRN,"['edm', 'electro house', 'house', 'pop dance', 'pop edm', 'uk dance']",44
Innellea,"['melodic house', 'munich electronic']",53
Mat Zo,"['complextro', 'edm', 'electro house', 'progressive house']",44
Alberto Ciccarini,['tropical house'],54
DT James,"['chill house', 'tropical house']",53
RANE,['chill house'],54
iwilldiehere,['russian witch house'],50
Stereo MC's,"['big beat', 'hip house']",48
k?d,"['brostep', 'electro house', 'future bass', 'melodic dubstep', 'vapor twitch']",42
Riesling,"['chill house', 'tropical house']",54
HUTS,['slap house'],53
Zac Samuel,"['deep groove house', 'house', 'uk dance']",51
Sunmoon,['chill house'],53
Moojo,['afro house'],53
The Toxic Avenger,"['electro house', 'filter house']",47
Carl Cox,"['house', 'schranz', 'uk tech house']",53
Kryder,"['dutch house', 'electro house', 'progressive electro house', 'progressive house']",50
Nexeri,"['russian edm', 'tropical house']",53
JEV,['rally house'],48
LANNÉ,['slap house'],53
Joachim Garraud,['electro house'],54
Wade,['tech house'],52
illusionize,"['brazilian bass', 'brazilian edm', 'brazilian house']",56
CASHFORGOLD,['witch house'],46
Butch,"['acid techno', 'frankfurt electronic', 'german techno', 'minimal tech house', 'minimal techno']",50
Dimitri Vangelis & Wyman,"['dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']",49
Falden,['melodic house'],48
David Morales,"['diva house', 'vocal house']",52
JACK MARLOW,['rally house'],48
Kanine,"['bass house', 'uk dnb']",53
Masšh,['afro house'],50
Gabriel & Dresden,"['edm', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",47
Marc Benjamin,"['big room', 'dutch edm', 'slap house']",49
The Bloody Beetroots,"['dance-punk', 'electro house', 'fidget house', 'filter house']",46
Dennis Ferrer,"['deep house', 'house', 'uk funky']",52
Ooyy,['swedish tropical house'],48
Raffa Fl,"['italian tech house', 'tech house']",53
Wolfgang Gartner,"['complextro', 'edm', 'electro house', 'house', 'progressive electro house']",44
Boston Bun,"['filter house', 'pop edm']",49
Ajna (BE),['afro house'],52
Zafrir,"['big room', 'slap house']",53
Felix Raphael,"['melodic house', 'munich electronic']",49
Moon Boots,"['filter house', 'indie soul', 'nu disco']",46
Riordan,['tech house'],47
Namté,"['chill house', 'tropical house']",52
Babsy.,['stutter house'],45
Bayshore Court,"['chill house', 'tropical house']",53
Andrew Bayer,"['progressive house', 'progressive trance', 'trance', 'uplifting trance']",45
Joachim Pastor,"['deep euro house', 'french tech house', 'minimal melodic techno', 'new french touch']",53
Sharam,['tribal house'],48
Embody,"['deep tropical house', 'pop edm']",50
Erick Morillo,"['disco house', 'tribal house', 'vocal house']",50
Oliver Koletzki,"['german techno', 'minimal techno', 'organic electronic', 'organic house']",53
Crazy P,"['deep house', 'electronica', 'indie soul', 'nu disco']",52
Sofia Kourtesis,['experimental house'],49
Mauro Picotto,"['bubble trance', 'hard house', 'italian trance', 'italo dance', 'trance']",54
Thom Merlin,['chill house'],50
cloudseven,"['chill house', 'tropical house']",49
Space Motion,"['melodic house', 'serbian electronic']",52
Lonely Night,"['chill house', 'tropical house']",51
Chaos In The CBD,"['float house', 'jazz house', 'nz electronic']",49
Just Kiddin,"['house', 'uk dance']",49
Thunder,"['chill house', 'tropical house']",51
Edwardo Atlas,"['chill house', 'tropical house']",53
PAAX (Tulum),"['ethnotronica', 'organic electronic', 'organic house']",51
Inner City,"['detroit house', 'diva house']",50
Iaco,"['chill house', 'tropical house']",52
Emrah Karaduman,"['turkish deep house', 'turkish pop']",57
Klaus Veen,['dutch tech house'],49
nowifi,['chill house'],50
Steps,"['diva house', 'europop', 'talent show']",52
Trilucid,['melodic house'],48
Philipp Wolf,['melodic house'],50
Reel 2 Real,"['eurodance', 'hip house']",50
DallasK,"['complextro', 'dutch house', 'electro house', 'pop edm', 'progressive electro house', 'sky room']",47
Angara,"['melodic house', 'new french touch']",49
The Shapeshifters,"['disco house', 'diva house', 'vocal house']",52
Shingo Nakamura,"['japanese progressive house', 'progressive trance house']",44
Alan Fitzpatrick,"['deep minimal techno', 'house', 'minimal techno', 'techno']",52
AWEN,['afro house'],52
Markus Schulz,"['edm', 'pop dance', 'progressive house', 'progressive trance', 'trance']",47
TCTS,"['deep groove house', 'house', 'uk dance']",49
The Bucketheads,"['classic house', 'disco house', 'vocal house']",48
CARSTN,['tropical house'],53
No Mana,"['complextro', 'electro house']",42
Bellaire,['jazz house'],51
nourii,['chill house'],53
Jody Wisternoff,"['bristol electronic', 'melodic house', 'progressive house']",47
Global Deejays,['pop house'],53
La Fuente,"['dutch edm', 'dutch house']",55
Leviro,['chill house'],52
Portugal Sunset,['chill house'],49
Tim Berg,"['edm', 'electro house', 'pop dance', 'progressive electro house']",51
Thelma Houston,"['disco', 'diva house', 'motown', 'post-disco']",46
Macky Gee,"['bass house', 'tekk']",54
Oliver,"['electrofox', 'filter house', 'nu disco']",44
Summer Vibes,"['chill house', 'tropical house']",52
Raphael DeLove,['tropical house'],52
Babalwa M,['south african house'],56
Vitalic,"['electroclash', 'electrofox', 'electronica', 'filter house', 'french techno']",52
Leon Vynehall,"['ambient house', 'deep house', 'electronica', 'float house', 'future garage', 'microhouse', 'outsider house', 'uk house', 'wonky']",45
Dosem,"['house', 'latin tech house', 'melodic house', 'minimal techno', 'progressive house', 'spanish techno']",46
Able Faces,['tropical house'],51
Tom Enzy,"['slap house', 'tech house']",49
Jimmy Sax,['saxophone house'],55
2 Brothers On The 4th Floor,"['eurodance', 'hip house']",55
Samm (BE),"['afro house', 'melodic house']",51
Levka Rey,['tropical house'],53
LTN,"['progressive house', 'progressive trance']",46
Alex Keeper,"['chill house', 'tropical house']",50
Classixx,"['alternative dance', 'electrofox', 'filter house', 'funktronica', 'indietronica', 'nu disco']",43
Sander van Doorn,"['dutch house', 'dutch trance', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']",48
Rowald Steyn,['progressive house'],51
Amanda Wilson,['diva house'],53
Hot Since 82,"['deep disco house', 'house', 'minimal techno', 'uk house']",49
Ross from Friends,"['electronica', 'future garage', 'lo-fi house']",47
MJ Cole,"['bass house', 'speed garage', 'uk funky', 'uk garage']",49
OceanLab,"['progressive house', 'trance', 'uplifting trance']",45
Angelo Ferreri,"['funky house', 'italian tech house', ""jackin' house""]",50
Little Venice,"['chill house', 'tropical house']",51
Pretty Pink,['german house'],51
Louie Vega,"['chicago house', 'classic house', 'deep house', 'latin house', 'soulful house']",49
ROBINS,"['chill house', 'tropical house']",50
Akcent,"['classic disco polo', 'romanian house', 'romanian pop']",54
Spencer Brown,"['melodic house', 'progressive house', 'progressive trance']",46
MVCA,"['chill house', 'tropical house']",51
Campsite Dream,['deep tropical house'],48
Eljé,['rally house'],47
Spada,['melodic house'],50
OCULA,['melodic house'],43
le Shuuk,"['berlin minimal techno', 'big room', 'slap house']",54
Phil The Beat,['slap house'],56
AVIRA,['melodic house'],49
Notre Dame,"['afro house', 'melodic house']",50
Lauren L'aimant,['melodic house'],47
Cassius,"['alternative dance', 'electronica', 'filter house']",51
Yelle,"['alternative dance', 'electro-pop francais', 'electroclash', 'electropop', 'filter house', 'neo-synthpop', 'new rave']",45
Hannah Wants,"['house', 'uk dance']",51
NOVUM,['chill house'],51
Roland Clark,['garage house'],50
Syence,['stutter house'],43
Destructo,"['bass house', 'electro house']",42
Dances,"['bass house', 'bmore']",43
Kolter,"['deep groove house', 'german tech house']",50
Darius & Finlay,"['hands up', 'pop house']",54
Robby East,"['dutch edm', 'future house']",45
orbit,['stutter house'],50
Scott Rill,['slap house'],51
Tom Bailey,['tropical house'],51
Maor Levi,"['progressive house', 'progressive trance', 'uplifting trance']",43
Alex Cruz,['deep tropical house'],52
Madison Mars,"['dutch house', 'edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'sky room']",48
Mijangos,"['afro house', 'tijuana electronic']",49
Justin Jay,"['deep disco house', 'fidget house']",43
VOLAC,"['bass house', 'brazilian edm', 'tech house']",46
Charming Horses,"['deep tropical house', 'german dance']",51
Matt Fax,"['melodic house', 'progressive house', 'progressive trance']",45
Gregor Salto,"['dutch house', 'electro house', 'latin house']",51
Laurence Guy,"['float house', 'jazz house']",47
Virtual Self,"['electro house', 'future bass']",41
Mateo,['chill house'],48
Anthony Island,"['beach house', 'chill lounge', 'deep chill']",49
Tony Junior,"['big room', 'dutch house', 'electro house', 'progressive electro house', 'slap house']",51
Felix Harrer,['pop house'],55
Eneko Artola,"['chill house', 'tropical house']",50
Rank 1,"['dutch trance', 'progressive house', 'trance', 'uplifting trance']",50
Coeo,"['deep house', 'disco house', 'munich electronic', 'nu disco']",49
Romain Garcia,['melodic house'],48
Jasper Tygner,['stutter house'],48
Luvine,['chill house'],50
Julian Jordan,"['dutch edm', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']",45
ODBLU,"['chill house', 'tropical house']",51
Hogland,"['deep pop edm', 'swedish tropical house']",51
Ricii Lompeurs,['g-house'],47
DJ Tennis,"['deep disco house', 'italian electronica', 'melodic techno', 'microhouse']",45
David Penn,"['deep house', 'disco house', 'funky house', 'funky tech house', 'house', 'tribal house', 'vocal house']",50
Achtabahn,"['deep tropical house', 'german pop']",56
Katy B,"['hip house', 'uk funky', 'uk garage']",53
Boris Dlugosch,"['german house', 'hamburg electronic']",51
SEM,['tropical house'],52
Marco Lys,"['italian tech house', 'tech house']",47
ALPHA 9,"['progressive house', 'progressive trance', 'russian trance', 'trance', 'uplifting trance']",44
Dennis Cruz,"['latin tech house', 'tech house']",49
Deeperise,"['turkish deep house', 'turkish pop']",55
KEAN DYSSO,"['g-house', 'lithuanian edm']",49
Dzeko & Torres,"['dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'sky room']",46
Sound Quelle,"['melodic house', 'progressive trance house']",45
SALEM,"['grave wave', 'witch house']",42
Mative,['chill house'],46
Müslüm Arı,['turkish deep house'],50
Augusto Yepes,"['afro house', 'melodic house']",45
Æj,['chill house'],52
Offmind,['tropical house'],50
Makhadzi,"['bolobedu house', 'venda pop']",55
CAZZETTE,"['complextro', 'edm', 'electro house', 'pop dance', 'progressive electro house']",44
Jude & Frank,['italian tech house'],50
Aly & Fila,"['progressive house', 'trance', 'uplifting trance']",47
Yuksek,"['electrofox', 'filter house', 'french indie pop', 'french indietronica', 'new french touch', 'nu disco']",49
Lane Boy,"['chill house', 'tropical house']",50
The Underdog Project,['slap house'],54
Steff da Campo,"['dutch house', 'electro house', 'pop edm', 'sky room']",51
Thomas Gold,"['big room', 'dutch house', 'edm', 'electro house', 'german techno', 'pop dance', 'progressive electro house', 'progressive house']",49
Girls of the Internet,['uk house'],47
Actress,"['deconstructed club', 'fluxwork', 'hauntology', 'intelligent dance music', 'microhouse', 'outsider house', 'wonky']",44
4B,"['brostep', 'electro house', 'electronic trap']",41
Klangkuenstler,"['dark techno', 'deep euro house', 'hard techno', 'raw techno']",52
6sept,['chill house'],46
Calussa,['afro house'],47
James Grant,"['melodic house', 'progressive house', 'uk dance']",45
Rain Radio,['uk house'],49
Maceo Plex,"['deep disco house', 'house', 'latin tech house', 'melodic techno', 'microhouse', 'minimal tech house', 'minimal techno']",50
Hobes,"['chill house', 'tropical house']",51
Sébastien Tellier,"['downtempo', 'electrofox', 'electronica', 'filter house', 'french indie pop', 'french indietronica', 'french synthpop']",49
Otha,['norwegian house'],44
Super8 & Tab,"['finnish edm', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",46
Maxx,"['eurodance', 'german techno', 'hip house']",52
Trace,['tech house'],46
NORRA,"['chill house', 'tropical house']",48
Philip George,"['house', 'uk dance']",51
Fini,"['chill house', 'tropical house']",50
outset island,"['chill house', 'tropical house']",51
Shakedown,"['classic house', 'disco house', 'vocal house']",50
Cajmere,"['chicago house', 'classic house', 'footwork']",45
Rodriguez Jr.,"['deep disco house', 'deep euro house', 'french tech house', 'melodic house', 'microhouse', 'minimal tech house', 'minimal techno', 'organic house']",49
Jay Hardway,"['dutch edm', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']",47
Rezident,"['german house', 'melodic house']",44
Genix,"['progressive house', 'progressive trance', 'uplifting trance']",43
Newcleus,"['electro', 'hip house', 'old school hip hop']",38
Kav Verhouzer,['deep tropical house'],48
Block & Crown,"[""jackin' house""]",50
M-22,"['house', 'pop dance']",47
Orjan Nilsen,"['progressive electro house', 'progressive house', 'trance', 'uplifting trance']",46
Noile,['chill house'],50
Justin Mylo,"['dutch house', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'sky room']",46
Knee Deep,['deep house'],50
YVMV,"['chill house', 'tropical house']",50
HÄWK,"['stutter house', 'tech house']",49
Nina Young,['chill house'],48
Bro Safari,"['brostep', 'electro house', 'electronic trap', 'moombahton']",39
Lost Coconut,['chill house'],52
El Profesor,['house'],50
Shiba San,"['bass house', 'french tech house', 'house', 'tech house']",42
Amaranth Skies,"['chill house', 'tropical house']",51
Michael Bibi,['tech house'],49
Solarstone,"['progressive house', 'progressive trance', 'trance', 'uplifting trance']",47
ATFC,"['deep house', 'disco house']",48
Joe Stone,"['deep groove house', 'house', 'pop edm']",48
Chocolate Puma,"['dutch edm', 'dutch house', 'edm', 'electro house', 'house', 'pop dance', 'progressive electro house', 'progressive house']",47
Moonshine,['slap house'],49
Furkan Sert,['turkish deep house'],49
Low Steppa,"['bass house', 'deep groove house', 'house', 'tech house', 'uk dance']",47
Mark Sixma,"['dutch trance', 'progressive electro house', 'progressive house', 'trance', 'uplifting trance']",47
Starkillers,"['electro house', 'progressive electro house']",44
Bonkers,['rally house'],46
Peven Everett,"['broken beat', 'chicago house', 'deep house']",45
Deeper Purpose,"['tech house', 'uk tech house']",43
MÖWE,"['deep euro house', 'deep tropical house']",48
Tony Romera,"['bass house', 'electro house', 'tech house']",45
Seb Wildblood,['float house'],45
Hallman,"['beach house', 'swedish tropical house']",46
Felguk,"['brazilian bass', 'brazilian edm', 'complextro', 'electro house', 'melbourne bounce']",53
Dimside,['chill house'],47
Londonbeat,['hip house'],52
Soda,['g-house'],46
CALVO,"['deep tropical house', 'german dance', 'pop edm', 'sky room']",48
Pierce Fulton,"['complextro', 'pop edm', 'progressive electro house']",42
Tale Of Us,"['italian techno', 'melodic techno', 'minimal tech house']",50
LO,['chill house'],49
Sikdope,"['brostep', 'dubstep', 'electro house', 'electronic trap', 'gaming dubstep']",46
James Stefano,['tropical house'],50
Magnus Gunn,['tropical house'],49
Jean Juan,"['covertronica', 'slap house']",49
Alex Mills,"['deep groove house', 'uk dance', 'uk pop']",49
Louis La Roche,"['filter house', 'nu disco']",43
Dawilk,"['chill house', 'tropical house']",50
Ian van Dahl,"['belgian dance', 'bouncy house', 'eurodance']",49
CHYL,['speed house'],40
Something Good,['progressive trance house'],45
Alex Kenji,"['funky tech house', 'progressive electro house']",44
KhoMha,"['deep uplifting trance', 'progressive house', 'trance', 'uplifting trance']",46
Sparkle,"['chill house', 'tropical house']",49
KHEMIS,['tropical house'],50
Tour-Maubourg,['jazz house'],47
Britt Lari,['tropical house'],43
Sunnery James & Ryan Marciano,"['circuit', 'dutch house']",47
StoneBridge,"['disco house', 'vocal house']",44
HoneyLuv,['tech house'],44
Five Corners,['saxophone house'],49
William Orbit,"['classic progressive house', 'downtempo', 'intelligent dance music']",47
AMÉMÉ,['afro house'],47
Alex M.O.R.P.H.,"['german techno', 'german trance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",47
Picco,['pop house'],47
SILK,['stutter house'],44
P.A.V,['chill house'],50
N-Trance,"['eurodance', 'hip house']",50
Buzz Low,['slap house'],47
Twan Ray,['tropical house'],49
22Bullets,"['sky room', 'slap house']",46
John O'Callaghan,"['progressive house', 'trance', 'uplifting trance']",46
The Orb,"['ambient house', 'breakbeat', 'electronica', 'intelligent dance music', 'trip hop']",45
DJ Mehdi,['filter house'],51
Dimitri From Paris,['disco house'],48
Playahitty,"['eurodance', 'hip house']",51
Captain Hollywood Project,"['diva house', 'eurodance', 'german techno', 'hip house']",50
Lifelike,"['filter house', 'nu disco']",47
One Trick Pony,['tropical house'],49
FooR,"['bass house', 'bassline', 'old school bassline']",50
David Emde,"['chill house', 'tropical house']",48
Fenris,['swedish tropical house'],42
Will Clarke,"['bass house', 'house', 'tech house']",44
Sunlike Brothers,"['hypertechno', 'slap house']",50
Sino Msolo,"['afro soul', 'south african house', 'south african pop']",51
ALUR,['tropical house'],50
Karla Sax,['saxophone house'],49
Remady,['slap house'],50
Mellowdy,"['chill house', 'tropical house']",48
Shiek,['chill house'],50
Gadjo,['vocal house'],50
Kura,"['big room', 'progressive electro house']",46
Alex Schneider,['saxophone house'],50
Pureblue,['chill house'],45
Jimi Jules,['swiss house'],48
BIJOU,"['bass house', 'tech house']",41
Dante Klein,"['deep tropical house', 'pop edm']",45
Pool Blue,['chill house'],47
Tara Louise,['tropical house'],48
Junior Jack,"['deep house', 'disco house', 'filter house', 'tech house', 'vocal house']",50
Jungle Brothers,"['east coast hip hop', 'golden age hip hop', 'hip house', 'jazz rap', 'old school hip hop']",43
Cozy Sky,"['chill house', 'tropical house']",51
Lemtom,['rally house'],46
Todd Terje,"['balearic', 'electronica', 'filter house', 'indietronica', 'norwegian space disco', 'nu disco']",45
Offer Nissim,"['circuit', 'tribal house', 'vocal house']",50
Vlinder Vos,['rally house'],49
Sons Of Maria,"['deep tropical house', 'tropical house']",46
Secondcity,"['house', 'uk dance', 'uk house']",48
Namic,"['belgian edm', 'chill house', 'tropical house']",49
ARTO,['melodic house'],45
Dario G,"['dream trance', 'eurodance', 'hip house']",49
BROHM,"['covertronica', 'slap house']",48
Madison Avenue,"['disco house', 'vocal house']",49
TS7,"['bass house', 'bassline', 'old school bassline']",47
LAUWE,"['chill house', 'tropical house']",48
Paris Blu,['chill house'],49
Disco Fries,"['pop edm', 'progressive electro house', 'sky room']",43
FYDE,['chill house'],48
SebastiAn,['filter house'],44
PAX,"['house', 'tech house']",46
Rompasso,"['g-house', 'pop edm', 'russian edm']",48
Simula,"['bass house', 'bassline', 'jump up', 'old school bassline']",51
Barbara Tucker,"['deep house', 'diva house', 'garage house']",47
M People,"['diva house', 'new romantic', 'new wave pop', 'sophisti-pop']",50
Future Class,"['brazilian edm', 'brazilian house']",52
Dajae,['classic house'],45
