name,genres,popularity
Blur,"['alternative rock', 'britpop', 'madchester', 'permanent wave', 'rock']",71
Dave Stewart,"['new wave pop', 'rock keyboard']",71
BABYMETAL,"['idol rock', 'j-metal', 'kawaii metal']",70
Rick Springfield,"['album rock', 'australian rock', 'classic rock', 'glam metal', 'hard rock', 'mellow gold', 'new romantic', 'new wave pop', 'soft rock', 'yacht rock']",64
John Lennon,"['classic rock', 'rock']",71
Flyleaf,"['alternative metal', 'christian alternative rock', 'nu metal', 'post-grunge']",63
Brandi Carlile,"['acoustic pop', 'ectofolk', 'folk', 'indie folk', 'lilith', 'modern folk rock', 'new americana']",64
Eurythmics,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'sophisti-pop', 'synthpop']",71
Sara Bareilles,"['acoustic pop', 'lilith', 'neo mellow', 'pop rock', 'post-teen pop']",65
Russell Dickerson,"['contemporary country', 'country', 'country road', 'modern country rock']",63
REO Speedwagon,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'mellow gold', 'rock', 'soft rock']",66
Sugar Ray,"['alternative metal', 'funk metal', 'pop rock', 'post-grunge']",63
Conway Twitty,"['arkansas country', 'classic country pop', 'country', 'country rock']",63
Sting,"['permanent wave', 'soft rock', 'sophisti-pop']",73
Blue Öyster Cult,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'progressive rock', 'rock']",64
Kenny Loggins,"['album rock', 'classic rock', 'mellow gold', 'new wave pop', 'singer-songwriter', 'soft rock', 'yacht rock']",68
Phoenix,"['alternative dance', 'indie rock', 'modern rock', 'new rave', 'rock independant francais', 'shimmer pop']",69
GROUPLOVE,"['indie rock', 'la indie', 'modern alternative rock', 'modern rock', 'pov: indie']",64
George Jones,"['classic country pop', 'country', 'country rock', 'honky tonk']",62
STARSET,['future rock'],66
Vundabar,"['boston indie', 'indie garage rock', 'pov: indie']",65
Nitty Gritty Dirt Band,['country rock'],62
Chuck Berry,"['blues', 'blues rock', 'classic rock', 'rock', 'rock-and-roll', 'rockabilly', 'soul']",68
The National,"['chamber pop', 'indie folk', 'indie rock', 'indietronica', 'modern rock']",67
Kool & The Gang,"['disco', 'funk', 'motown', 'soft rock', 'soul']",69
Cypress Hill,"['chicano rap', 'gangster rap', 'hip hop', 'rap rock', 'west coast rap']",68
Bush,"['alternative metal', 'alternative rock', 'grunge', 'nu metal', 'post-grunge', 'rock']",63
Soda Stereo,"['argentine rock', 'latin alternative', 'latin rock', 'post-punk argentina', 'rock en espanol', 'ska argentino']",76
Iron & Wine,"['acoustic pop', 'chamber pop', 'indie folk', 'indie rock', 'stomp and holler']",65
Snow Patrol,"['irish rock', 'modern rock', 'neo mellow', 'permanent wave', 'pop rock']",71
Fontaines D.C.,"['crank wave', 'irish indie rock', 'irish post-punk']",72
Survivor,"['album rock', 'glam metal', 'hard rock', 'soft rock']",70
Lionel Richie,['soft rock'],71
Thousand Foot Krutch,"['alternative metal', 'canadian ccm', 'canadian metal', 'canadian rock', 'christian alternative rock', 'christian rock', 'rap metal']",67
Brothers Osborne,"['contemporary country', 'country', 'country road', 'modern country rock', 'modern southern rock']",62
Caifanes,"['latin alternative', 'latin rock', 'mexican rock', 'nu-cumbia', 'rock en espanol', 'rock urbano mexicano']",74
INXS,"['album rock', 'australian rock', 'dance rock', 'funk rock', 'new romantic', 'new wave', 'new wave pop', 'rock']",71
Frankie Valli & The Four Seasons,"['adult standards', 'bubblegum pop', 'doo-wop', 'lounge', 'northern soul', 'rock-and-roll', 'rockabilly']",65
Commodores,"['adult standards', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",66
Hombres G,"['latin alternative', 'latin pop', 'mexican pop', 'rock en espanol', 'spanish rock']",73
Finger Eleven,"['alternative metal', 'canadian rock', 'funk metal', 'nu metal', 'post-grunge']",63
Dr. Dog,"['chamber pop', 'indie rock', 'modern folk rock', 'philly indie', 'pov: indie', 'seattle indie', 'stomp and holler']",65
Buffalo Springfield,"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'soft rock', 'southern rock']",65
Poison,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'rock']",64
Uncle Kracker,"['country', 'pop rock', 'post-grunge']",63
Ramones,"['alternative rock', 'early us punk', 'permanent wave', 'punk', 'rock']",68
Lifehouse,"['neo mellow', 'pop rock', 'post-grunge']",65
Merle Haggard,"['bakersfield sound', 'country', 'country rock', 'nashville sound', 'outlaw country']",62
Genesis,"['album rock', 'art rock', 'classic rock', 'hard rock', 'mellow gold', 'new romantic', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",68
St. Vincent,"['art pop', 'etherpop', 'indie rock', 'indietronica', 'metropopolis', 'neo-synthpop']",65
Collective Soul,"['alternative rock', 'grunge', 'nu metal', 'pop rock', 'post-grunge', 'rock']",63
The Animals,"['album rock', 'british invasion', 'classic rock', 'hard rock', 'protopunk', 'psychedelic rock', 'rock']",67
The Kinks,"['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'glam rock', 'protopunk', 'psychedelic rock', 'rock', 'singer-songwriter']",66
Lit,"['alternative metal', 'nu metal', 'pop punk', 'pop rock', 'rap rock', 'socal pop punk']",62
Elle King,['modern blues rock'],63
Matthew West,"['ccm', 'christian alternative rock', 'christian music']",62
Styx,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock']",62
Type O Negative,"['alternative metal', 'gothic metal', 'industrial rock', 'nu metal']",65
Hootie & The Blowfish,"['pop rock', 'post-grunge']",62
Skid Row,"['album rock', 'glam metal', 'hard rock', 'metal', 'rock']",66
Josiah and the Bonnevilles,"['modern folk rock', 'stomp and holler']",62
Nate Ruess,['modern rock'],70
Joan Jett & the Blackhearts,"['glam punk', 'rock']",66
Hoobastank,"['alternative metal', 'funk metal', 'nu metal', 'pop rock', 'post-grunge']",68
Capital Cities,"['metropopolis', 'modern rock']",69
Dusty Springfield,"['adult standards', 'british invasion', 'folk rock', 'soul', 'vocal jazz']",68
Nathaniel Rateliff & The Night Sweats,"['indie folk', 'modern blues rock', 'new americana', 'stomp and holler']",61
The Shins,"['albuquerque indie', 'alternative rock', 'canadian indie', 'chamber pop', 'indie pop', 'indie rock', 'modern rock', 'portland indie', 'seattle indie', 'stomp and holler']",63
A Perfect Circle,"['alternative metal', 'alternative rock', 'nu metal', 'rock', 'supergroup']",63
Hippo Campus,"['modern rock', 'pov: indie']",61
Bowling For Soup,"['neon pop punk', 'pop punk', 'pop rock', 'texas pop punk']",63
Judas Priest,"['album rock', 'alternative metal', 'birmingham metal', 'glam metal', 'hard rock', 'metal', 'rock']",67
Pat Benatar,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'mellow gold', 'new romantic', 'new wave pop', 'rock', 'singer-songwriter', 'soft rock']",64
Huey Lewis & The News,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave pop', 'rock', 'singer-songwriter', 'soft rock']",65
Chase Rice,"['contemporary country', 'country', 'country road', 'modern country rock']",61
Melendi,"['spanish pop', 'spanish pop rock']",76
Bread,"['mellow gold', 'soft rock']",68
The Band,"['blues rock', 'classic canadian rock', 'classic rock', 'cosmic american', 'country rock', 'folk', 'folk rock', 'heartland rock', 'jam band', 'mellow gold', 'rock', 'roots rock', 'southern rock', 'swamp rock']",62
grandson,"['modern alternative rock', 'modern rock', 'pov: indie', 'rock']",65
New Order,"['alternative rock', 'dance rock', 'madchester', 'new romantic', 'new wave', 'permanent wave', 'post-punk', 'synthpop', 'uk post-punk']",67
Roy Orbison,"['adult standards', 'classic rock', 'folk rock', 'mellow gold', 'rock-and-roll', 'rockabilly', 'singer-songwriter', 'soft rock']",68
Carpenters,"['adult standards', 'mellow gold', 'soft rock']",70
Dwight Yoakam,"['bakersfield sound', 'country', 'country rock']",61
Manchester Orchestra,['indie rock'],63
Bonnie Tyler,"['europop', 'new wave pop', 'soft rock']",70
Saint Motel,"['la indie', 'modern alternative rock', 'modern rock', 'pov: indie']",64
Slowdive,"['alternative rock', 'dream pop', 'reading indie', 'shoegaze']",65
The Ronettes,"['brill building pop', 'classic girl group', 'motown', 'rock-and-roll']",66
Bomba Estéreo,"['cumbia', 'latin alternative', 'latin rock', 'pop electronico', 'tropical alternativo']",70
Tina Turner,['soft rock'],70
American Authors,"['modern rock', 'pop rock']",65
Plain White T's,"['modern rock', 'neo mellow', 'neon pop punk', 'pop punk', 'pop rock']",64
The Beaches,"['canadian indie rock', 'toronto indie']",64
Zoé,"['latin alternative', 'latin rock', 'mexican rock', 'morelos indie', 'rock en espanol']",73
Air Supply,['soft rock'],72
Brent Cobb,"['modern southern rock', 'new americana', 'southern americana']",61
Scotty McCreery,"['contemporary country', 'country', 'country road', 'modern country rock']",60
Jackson Browne,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'singer-songwriter', 'soft rock']",61
Metric,"['canadian indie', 'canadian rock', 'indie rock', 'indietronica', 'metropopolis', 'neo-synthpop']",63
Coheed and Cambria,['modern alternative rock'],60
Jeremy Camp,"['ccm', 'christian alternative rock', 'christian music']",60
Wings,"['album rock', 'art rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",65
Olivia Newton-John,"['adult standards', 'australian dance', 'disco', 'mellow gold', 'soft rock']",68
Eve,"['anime', 'anime rock']",69
The Kooks,"['brighton indie', 'garage rock', 'modern rock', 'rock']",69
Christopher Cross,"['mellow gold', 'soft rock', 'yacht rock']",66
Danny Gokey,"['ccm', 'christian alternative rock', 'christian music', 'idol']",61
The Charlie Daniels Band,"['album rock', 'classic rock', 'country', 'country rock', 'southern rock']",60
Carole King,"['brill building pop', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']",64
Chris Janson,"['contemporary country', 'country', 'country road', 'modern country rock']",60
Gordon Lightfoot,"['canadian country', 'canadian singer-songwriter', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']",62
Blind Melon,"['alternative metal', 'alternative rock', 'grunge', 'pop rock', 'rock']",62
Dread Mar I,"['argentine reggae', 'rock en espanol']",73
Parmalee,"['contemporary country', 'country road', 'modern country rock', 'modern uplift']",60
Car Seat Headrest,"['furry', 'indie rock', 'pov: indie', 'slacker rock']",62
RADWIMPS,"['j-pop', 'j-rock', 'visual kei']",74
Kodaline,"['irish pop', 'modern rock', 'neo mellow']",69
Stevie Ray Vaughan,"['album rock', 'blues', 'blues rock', 'classic rock', 'electric blues', 'hard rock', 'instrumental rock', 'rock', 'texas blues']",63
Arcade Fire,"['alternative rock', 'baroque pop', 'canadian indie', 'canadian indie rock', 'chamber pop', 'indie rock', 'indietronica', 'modern rock', 'permanent wave', 'quebec indie', 'rock']",65
The Hollies,"['album rock', 'british invasion', 'classic rock', 'folk rock', 'mellow gold', 'merseybeat', 'soft rock']",65
AWOLNATION,"['la indie', 'modern alternative rock', 'modern rock', 'rock', 'stomp pop']",63
Simple Minds,"['album rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'scottish new wave', 'soft rock']",68
The Velvet Underground,"['alternative rock', 'melancholia', 'permanent wave', 'protopunk', 'rock']",64
Cream,"['album rock', 'blues rock', 'british blues', 'classic rock', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'singer-songwriter', 'supergroup']",64
KC & The Sunshine Band,"['disco', 'mellow gold', 'new wave pop', 'soft rock', 'soul']",65
Hole,"['alternative rock', 'grunge', 'riot grrrl']",63
Glen Campbell,"['adult standards', 'arkansas country', 'classic country pop', 'folk rock', 'mellow gold', 'nashville sound', 'singer-songwriter', 'soft rock']",62
Rend Collective,"['ccm', 'christian alternative rock', 'christian music']",61
Ben E. King,"['rock-and-roll', 'soul']",67
Don Henley,"['album rock', 'classic rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']",63
The Highwaymen,"['country', 'country rock', 'outlaw country']",63
The Black Crowes,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'hard rock', 'jam band', 'rock', 'southern rock']",61
Eli Young Band,"['classic texas country', 'contemporary country', 'country', 'country road', 'heartland rock']",59
We Are Messengers,"['ccm', 'christian alternative rock']",60
K.Flay,"['escape room', 'hip pop', 'modern alternative rock']",64
Starship,"['album rock', 'classic rock', 'mellow gold', 'new romantic', 'new wave pop', 'soft rock', 'synthpop']",67
We Came As Romans,"['christian rock', 'melodic metalcore', 'metalcore', 'pop punk', 'trancecore']",62
The Verve,"['britpop', 'permanent wave', 'rock', 'shoegaze']",68
Don McLean,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']",64
Kari Jobe,"['ccm', 'christian alternative rock', 'christian music', 'worship']",61
Polyphia,['instrumental rock'],62
Kip Moore,"['contemporary country', 'country', 'country road', 'modern country rock']",62
Uncle Lucius,"['classic texas country', 'roots rock']",60
The Monkees,"['album rock', 'beatlesque', 'bubblegum pop', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'rock-and-roll', 'singer-songwriter', 'soft rock', 'sunshine pop']",64
Pet Shop Boys,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']",69
ONE OK ROCK,"['j-pop', 'j-rock']",73
Switchfoot,"['ccm', 'christian alternative rock', 'christian music']",60
Nothing But Thieves,"['alternative pop rock', 'modern alternative rock', 'modern rock']",68
Jet,"['garage rock', 'modern rock', 'pop rock']",65
Rob Thomas,"['neo mellow', 'pop rock', 'post-grunge']",62
P.O.D.,"['alternative metal', 'funk metal', 'nu metal', 'rap metal', 'rap rock']",64
Rawayana,"['venezuelan hip hop', 'venezuelan rock']",69
Carly Simon,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']",64
Linda Ronstadt,"['country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'singer-songwriter', 'soft rock']",62
The Revivalists,['modern alternative rock'],59
Alice Cooper,"['album rock', 'classic rock', 'detroit rock', 'glam metal', 'glam rock', 'hard rock', 'metal', 'protopunk', 'rock']",64
Gavin DeGraw,"['neo mellow', 'pop rock']",62
Ben Rector,"['acoustic pop', 'indiecoustica', 'lds youth', 'neo mellow', 'piano rock']",59
Joni Mitchell,"['canadian singer-songwriter', 'folk', 'folk rock', 'singer-songwriter']",63
back number,"['j-pop', 'j-rock']",76
38 Special,"['album rock', 'classic rock', 'country rock', 'glam metal', 'hard rock', 'mellow gold', 'rock', 'soft rock', 'southern rock']",58
Pavement,"['alternative rock', 'chamber pop', 'indie rock', 'lo-fi', 'shoegaze', 'slacker rock']",61
Regina Spektor,"['indie pop', 'lilith', 'piano rock']",63
Violent Femmes,"['acoustic punk', 'alternative rock', 'punk']",60
LiSA,"['anime', 'anime rock', 'j-pixie', 'j-pop']",68
Leeland,"['ccm', 'christian alternative rock', 'christian music', 'worship']",61
Barenaked Ladies,"['canadian pop', 'canadian rock', 'pop rock', 'post-grunge']",60
Wheatus,['pop rock'],64
Stealers Wheel,['folk rock'],63
Everclear,"['alternative metal', 'alternative rock', 'nu metal', 'permanent wave', 'pop rock', 'post-grunge']",59
John Prine,"['folk', 'new americana', 'roots rock', 'singer-songwriter']",59
Highly Suspect,"['modern alternative rock', 'modern rock', 'post-grunge']",60
Iration,['reggae rock'],57
Alabama Shakes,"['alabama indie', 'modern blues rock', 'rock']",61
Palaye Royale,"['modern alternative rock', 'vegas indie']",67
Newsboys,"['ccm', 'christian alternative rock', 'christian music']",60
Barns Courtney,['modern alternative rock'],63
Charlie Brown Jr.,"['brazilian rock', 'hard rock brasileiro', 'rock alternativo brasileiro', 'rock nacional brasileiro']",76
Bobby Darin,"['adult standards', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly', 'vocal jazz']",62
From Ashes to New,"['post-grunge', 'rap rock']",61
We The Kings,"['neon pop punk', 'piano rock', 'pop punk']",61
Buckcherry,"['alternative metal', 'glam metal', 'hard rock', 'nu metal', 'post-grunge', 'sleaze rock']",59
MJ Lenderman,"['asheville indie', 'countrygaze', 'slacker rock']",59
"Crosby, Stills & Nash","['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'soft rock']",60
"""Weird Al"" Yankovic","['comedy rock', 'comic', 'parody']",59
Motörhead,"['alternative metal', 'hard rock', 'metal', 'nu metal', 'rock', 'speed metal']",66
George Benson,"['jazz funk', 'jazz guitar', 'smooth jazz', 'soul jazz', 'yacht rock']",66
Calle 13,"['latin afrobeat', 'latin alternative', 'latin hip hop', 'latin rock', 'puerto rican rock', 'rap conciencia', 'reggaeton', 'rock en espanol']",70
Café Tacvba,"['latin alternative', 'latin pop', 'latin rock', 'mexican rock', 'rock en espanol']",69
The Growlers,"['garage rock revival', 'indie garage rock', 'indie surf']",59
Joy Division,"['alternative rock', 'indie rock', 'madchester', 'new wave', 'post-punk', 'punk', 'rock', 'uk post-punk']",65
Bad Company,"['album rock', 'classic rock', 'country rock', 'glam metal', 'hard rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'southern rock']",59
King Harvest,['soft rock'],59
Brett Eldredge,"['contemporary country', 'country', 'country road', 'modern country rock']",59
Diana Ross,"['adult standards', 'disco', 'motown', 'quiet storm', 'soft rock', 'soul']",66
Portishead,"['alternative rock', 'art pop', 'dark pop', 'electronica', 'laboratorio', 'trip hop']",65
Phillip Phillips,"['folk-pop', 'neo mellow', 'pop rock']",61
Billy Squier,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'rock', 'soft rock', 'southern rock']",58
Cold War Kids,"['indie rock', 'modern alternative rock', 'modern rock', 'piano rock', 'stomp and holler']",60
Live,"['grunge', 'pop rock', 'post-grunge']",62
Bishop Briggs,['modern alternative rock'],64
Interpol,"['alternative dance', 'alternative rock', 'indie rock', 'indietronica', 'modern rock', 'rock']",64
Bunbury,"['latin alternative', 'latin rock', 'mexican rock', 'rock en espanol']",71
Wilco,"['alternative country', 'alternative rock', 'chicago indie', 'folk', 'indie rock', 'roots rock', 'stomp and holler']",60
The Elovaters,"['modern reggae', 'reggae rock']",57
Spoon,"['alternative rock', 'austindie', 'indie rock', 'modern rock']",58
Jarabe De Palo,"['latin alternative', 'latin rock', 'rock en espanol', 'spanish pop', 'spanish rock']",71
Ween,['alternative rock'],59
Peter Gabriel,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'new romantic', 'new wave', 'permanent wave', 'progressive rock', 'rock', 'singer-songwriter', 'soft rock']",64
Black Label Society,"['alternative metal', 'groove metal', 'hard rock', 'metal', 'nu metal']",60
Steve Earle,"['alternative country', 'classic texas country', 'country rock', 'folk', 'heartland rock', 'outlaw country', 'roots rock', 'singer-songwriter']",60
Bad Suns,"['la indie', 'modern alternative rock', 'modern rock', 'pov: indie']",57
Palace,['english indie rock'],60
The Laurie Berkner Band,"[""children's music"", 'kindie rock']",58
Primus,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'grunge', 'nu metal']",59
STRFKR,"['indie rock', 'indietronica']",58
Three Dog Night,"['album rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'soft rock']",58
Björk,"['alternative rock', 'art pop', 'electronica', 'experimental pop', 'experimental vocal', 'icelandic experimental', 'icelandic pop', 'icelandic singer-songwriter', 'metropopolis', 'permanent wave', 'trip hop']",63
The Presidents Of The United States Of America,"['alternative rock', 'grunge', 'pop rock']",59
The Righteous Brothers,"['adult standards', 'brill building pop', 'folk rock', 'mellow gold', 'motown', 'rock-and-roll', 'rockabilly']",64
Natalie Imbruglia,"['dance pop', 'europop', 'lilith', 'new wave pop', 'pop rock']",67
Richard Marx,"['new wave pop', 'soft rock']",68
Band of Horses,"['chamber pop', 'indie folk', 'indie rock', 'indietronica', 'modern rock', 'seattle indie', 'stomp and holler']",61
Alvvays,"['art pop', 'chamber pop', 'dream pop', 'dreamo', 'indie pop', 'indie rock', 'noise pop', 'shoegaze', 'toronto indie']",59
Midrift,"['slacker rock', 'zoomergaze']",59
The B-52's,"['album rock', 'classic rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'post-punk', 'rock', 'zolo']",61
House Of Pain,"['gangster rap', 'hip hop', 'rap rock', 'west coast rap']",63
Cheap Trick,"['album rock', 'beatlesque', 'classic rock', 'glam metal', 'glam rock', 'hard rock', 'mellow gold', 'power pop', 'rock', 'singer-songwriter', 'soft rock']",61
Robbie Williams,"['dance rock', 'europop']",71
La Quinta Estacion,"['latin arena pop', 'latin pop', 'spanish pop rock']",69
Tom Morello,['modern alternative rock'],65
Blues Traveler,"['jam band', 'pop rock', 'post-grunge']",57
León Larregui,"['latin alternative', 'latin rock', 'rock en espanol']",70
Vanessa Carlton,"['lilith', 'neo mellow', 'piano rock', 'pop rock', 'post-teen pop']",64
Colton Dixon,"['ccm', 'christian alternative rock', 'christian music']",58
Rick Astley,"['new romantic', 'new wave pop', 'soft rock', 'sophisti-pop', 'synthpop']",66
Eddie Money,"['album rock', 'classic rock', 'country rock', 'glam metal', 'hard rock', 'mellow gold', 'soft rock', 'southern rock']",58
Ritchie Valens,"['rock-and-roll', 'rockabilly']",61
Ratt,"['album rock', 'glam metal', 'hard rock']",59
Tenacious D,"['alternative metal', 'comedy rock', 'comic', 'comic metal', 'parody']",63
Big Daddy Weave,"['ccm', 'christian alternative rock', 'christian music']",58
Emmylou Harris,"['country rock', 'folk', 'lilith', 'melancholia', 'singer-songwriter']",61
Toploader,['british alternative rock'],66
Gustavo Cerati,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol']",72
Jack White,"['alternative rock', 'blues rock', 'garage rock', 'garage rock revival', 'indie rock', 'modern blues rock', 'modern rock', 'punk blues', 'rock']",61
"Crosby, Stills, Nash & Young","['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'soft rock', 'supergroup']",60
Deep Purple,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']",67
David Bisbal,"['latin arena pop', 'latin pop', 'spanish pop', 'spanish pop rock']",70
Bonnie Raitt,"['country rock', 'electric blues', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']",59
The War On Drugs,"['chamber pop', 'indie rock', 'modern rock', 'philly indie']",63
The Marshall Tucker Band,"['album rock', 'classic rock', 'country rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'southern rock']",57
The Zombies,"['baroque pop', 'british invasion', 'classic rock', 'folk rock', 'psychedelic rock']",61
Donna Summer,"['disco', 'hi-nrg', 'new wave pop', 'soft rock']",65
Paul Anka,"['adult standards', 'canadian pop', 'easy listening', 'rock-and-roll']",63
Whitesnake,"['album rock', 'british blues', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock']",64
Last Child,"['indonesian pop punk', 'indonesian rock']",75
The Green,"['jawaiian', 'reggae rock']",57
Matt Redman,"['ccm', 'christian alternative rock', 'christian music']",61
Barry Manilow,"['adult standards', 'mellow gold', 'soft rock', 'yacht rock']",63
Bachman-Turner Overdrive,"['album rock', 'classic canadian rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",59
Bright Eyes,"['chamber pop', 'indie rock', 'melancholia', 'omaha indie', 'stomp and holler']",59
J.J. Cale,"['blues', 'blues rock', 'folk rock', 'roots rock', 'singer-songwriter']",64
LCD Soundsystem,"['alternative dance', 'alternative rock', 'art pop', 'dance rock', 'dance-punk', 'electronic rock', 'electronica', 'indie rock', 'indietronica', 'neo-synthpop', 'new rave']",61
Thin Lizzy,"['album rock', 'blues rock', 'classic rock', 'glam metal', 'hard rock', 'irish rock', 'metal', 'rock']",62
The Struts,"['glam rock', 'modern alternative rock']",60
Lou Reed,"['classic rock', 'glam rock', 'permanent wave', 'rock', 'singer-songwriter']",65
Gerry Rafferty,"['art rock', 'classic rock', 'folk rock', 'mellow gold', 'soft rock']",61
Steppenwolf,"['acid rock', 'album rock', 'blues rock', 'classic canadian rock', 'classic rock', 'hard rock', 'proto-metal', 'rock', 'singer-songwriter', 'soft rock']",62
Passion Pit,"['indie rock', 'indietronica', 'modern rock', 'neo-synthpop', 'shimmer pop']",58
Common Kings,['reggae rock'],57
OFFICIAL HIGE DANDISM,"['anime', 'anime rock', 'j-pop']",72
Savage Garden,"['boy band', 'dance pop', 'pop rock']",66
Mastodon,"['alternative metal', 'atlanta metal', 'metal', 'progressive groove metal', 'progressive sludge', 'sludge metal', 'stoner metal', 'stoner rock']",61
Silverstein,"['canadian post-hardcore', 'canadian rock', 'metalcore', 'neon pop punk', 'pop emo', 'pop punk', 'post-hardcore', 'screamo']",59
100 gecs,"['bubblegum bass', 'hyper-rock', 'hyperpop', 'proto-hyperpop']",59
Houndmouth,"['indie folk', 'modern folk rock', 'new americana', 'stomp and holler']",57
Fugazi,"['alternative rock', 'dc hardcore', 'noise pop', 'noise rock', 'post-hardcore', 'post-punk', 'punk']",60
Rigo Tovar,"['mexican rock-and-roll', 'musica tamaulipeca', 'norteno', 'ranchera', 'tropical']",64
They Might Be Giants,"['comic', 'geek rock', 'permanent wave', 'zolo']",59
The Hip Abduction,['reggae rock'],56
White Zombie,"['alternative metal', 'hard rock', 'industrial metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",57
Miranda!,"['electronica argentina', 'latin alternative', 'latin rock', 'pop electronico', 'rock en espanol']",72
The Drifters,"['adult standards', 'classic soul', 'doo-wop', 'rock-and-roll', 'rockabilly', 'soul']",61
Nick Cave & The Bad Seeds,"['alternative rock', 'permanent wave', 'singer-songwriter']",68
Devin Dawson,"['contemporary country', 'country pop', 'country road', 'modern country rock']",57
Pepper,"['reggae fusion', 'reggae rock']",56
Janis Joplin,"['album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",63
Elefante,"['latin alternative', 'latin arena pop', 'latin pop', 'mexican pop', 'mexican rock', 'rock en espanol']",69
Siouxsie and the Banshees,"['alternative rock', 'dream pop', 'new romantic', 'new wave', 'post-punk', 'punk', 'uk post-punk']",61
Heroes Del Silencio,"['latin alternative', 'latin rock', 'musica aragonesa', 'rock en espanol', 'spanish rock']",69
Dropkick Murphys,"['boston punk', 'boston rock', 'celtic punk', 'celtic rock', 'punk']",62
Gin Blossoms,"['permanent wave', 'pop rock', 'post-grunge', 'tempe indie']",57
4 Non Blondes,"['new wave pop', 'pop rock']",65
Friday Pilots Club,"['indie rockism', 'modern alternative rock']",59
The Bangles,"['album rock', 'jangle pop', 'new romantic', 'new wave', 'new wave pop', 'paisley underground', 'soft rock']",64
Maretu,['anime rock'],62
Vulfpeck,"['ann arbor indie', 'funk rock', 'instrumental funk']",60
Matt Maher,"['canadian ccm', 'ccm', 'christian alternative rock', 'christian music']",58
Dashboard Confessional,"['emo', 'neon pop punk', 'pop punk', 'pop rock']",58
Mägo de Oz,"['celtic metal', 'latin rock', 'medieval rock', 'rock en espanol', 'spanish folk metal', 'spanish metal']",70
Michael W. Smith,"['ccm', 'christian alternative rock', 'christian music']",60
Peter Bjorn and John,"['alternative dance', 'baroque pop', 'dance-punk', 'indie rock', 'modern rock', 'new rave', 'swedish alternative rock', 'swedish indie pop']",62
In Flames,"['alternative metal', 'gothenburg metal', 'melodic death metal', 'melodic metalcore', 'metal', 'swedish alternative rock', 'swedish death metal', 'swedish melodeath', 'swedish metal']",65
The Proclaimers,"['celtic rock', 'scottish rock']",63
Fog Lake,"['lo-fi indie', 'newfoundland indie', 'slacker rock', 'small room']",59
Zakk Wylde,"['groove metal', 'hard rock', 'metal', 'southern metal']",57
Barbra Streisand,"['adult standards', 'operatic pop', 'soft rock']",64
